ARG_Name	ARG	AMR_category	AMR_sub_class	Resistance_mechanism
OPRJ	OprJ	multidrug	aminocoumarin antibiotic;aminoglycoside antibiotic;cephalosporin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;penam;phenicol antibiotic;tetracycline antibiotic	antibiotic efflux
OPRM	OprM	multidrug	acridine dye;aminocoumarin antibiotic;aminoglycoside antibiotic;carbapenem;cephalosporin;cephamycin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penam;penem;peptide antibiotic;phenicol antibiotic;sulfonamide antibiotic;tetracycline antibiotic	antibiotic efflux
OPRM	oprM	multidrug	acridine dye;aminocoumarin antibiotic;aminoglycoside antibiotic;carbapenem;cephalosporin;cephamycin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penam;penem;peptide antibiotic;phenicol antibiotic;sulfonamide antibiotic;tetracycline antibiotic	antibiotic efflux
OPRN	OprN	multidrug	diaminopyrimidine antibiotic;fluoroquinolone antibiotic;phenicol antibiotic	antibiotic efflux
OPRN	oprN	multidrug	diaminopyrimidine antibiotic;fluoroquinolone antibiotic;phenicol antibiotic	antibiotic efflux
OPRZ	OprZ	multidrug	aminoglycoside antibiotic;cephalosporin;fluoroquinolone antibiotic;macrolide antibiotic	antibiotic efflux
OPTRA	optrA	multidrug	lincosamide antibiotic;macrolide antibiotic;oxazolidinone antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin antibiotic;tetracycline antibiotic	antibiotic target protection
OQXA	oqxA	multidrug	diaminopyrimidine antibiotic;fluoroquinolone antibiotic;glycylcycline;nitrofuran antibiotic;tetracycline antibiotic	antibiotic efflux
OQXB	oqxB	multidrug	diaminopyrimidine antibiotic;fluoroquinolone antibiotic;glycylcycline;nitrofuran antibiotic;tetracycline antibiotic	antibiotic efflux
OTR(A)	otr(A)	tetracycline	tetracycline antibiotic	antibiotic target protection
OTR(B)	otr(B)	tetracycline	tetracycline antibiotic	antibiotic efflux
OTRA	otrA	tetracycline	tetracycline antibiotic	-
OTRC	otrC	tetracycline	tetracycline antibiotic	antibiotic efflux
OXA-1	OXA-1	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-10	OXA-10	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-100	OXA-100	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-101	OXA-101	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-103	OXA-103	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-104	OXA-104	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-106	OXA-106	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-107	OXA-107	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-108	OXA-108	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-109	OXA-109	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-11	OXA-11	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-110	OXA-110	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-111	OXA-111	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-112	OXA-112	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-113	OXA-113	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-114	OXA-114	beta-lactam	penam;cephalosporin	antibiotic inactivation
OXA-114A	OXA-114a	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-115	OXA-115	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-116	OXA-116	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-117	OXA-117	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-118	OXA-118	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-119	OXA-119	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-12	OXA-12	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-120	OXA-120	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-121	OXA-121	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-122	OXA-122	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-123	OXA-123	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-124	OXA-124	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-125	OXA-125	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-126	OXA-126	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-127	OXA-127	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-128	OXA-128	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-129	OXA-129	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-13	OXA-13	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-130	OXA-130	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-131	OXA-131	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-132	OXA-132	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-133	OXA-133	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-134	OXA-134	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-136	OXA-136	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-137	OXA-137	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-138	OXA-138	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-139	OXA-139	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-14	OXA-14	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-140	OXA-140	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-141	OXA-141	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-142	OXA-142	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-143	OXA-143	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-144	OXA-144	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-145	OXA-145	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-146	OXA-146	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-147	OXA-147	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-148	OXA-148	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-149	OXA-149	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-15	OXA-15	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-150	OXA-150	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-151	OXA-151	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-152	OXA-152	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-153	OXA-153	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-154	OXA-154	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-155	OXA-155	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-156	OXA-156	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-157	OXA-157	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-158	OXA-158	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-16	OXA-16	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-160	OXA-160	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-161	OXA-161	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-162	OXA-162	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-163	OXA-163	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-164	OXA-164	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-165	OXA-165	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-166	OXA-166	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-167	OXA-167	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-168	OXA-168	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-169	OXA-169	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-17	OXA-17	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-170	OXA-170	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-171	OXA-171	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-172	OXA-172	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-173	OXA-173	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-174	OXA-174	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-175	OXA-175	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-176	OXA-176	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-177	OXA-177	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-178	OXA-178	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-179	OXA-179	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-18	OXA-18	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-180	OXA-180	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-181	OXA-181	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-182	OXA-182	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-183	OXA-183	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-184	OXA-184	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-185	OXA-185	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-19	OXA-19	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-192	OXA-192	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-194	OXA-194	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-195	OXA-195	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-196	OXA-196	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-197	OXA-197	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-198	OXA-198	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-199	OXA-199	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-2	OXA-2	beta-lactam	carbapenem;cephalosporin;penam	antibiotic inactivation
OXA-20	OXA-20	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-200	OXA-200	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-201	OXA-201	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-202	OXA-202	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-203	OXA-203	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-204	OXA-204	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-205	OXA-205	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-206	OXA-206	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-207	OXA-207	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-208	OXA-208	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-209	OXA-209	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-21	OXA-21	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-210	OXA-210	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-211	OXA-211	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-212	OXA-212	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-213	OXA-213	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-214	OXA-214	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-215	OXA-215	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-216	OXA-216	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-217	OXA-217	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-219	OXA-219	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-22	OXA-22	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-223	OXA-223	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-224	OXA-224	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-225	OXA-225	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-226	OXA-226	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-228	OXA-228	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-229	OXA-229	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-23	OXA-23	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-230	OXA-230	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-231	OXA-231	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-232	OXA-232	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-233	OXA-233	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-234	OXA-234	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-235	OXA-235	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-236	OXA-236	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-237	OXA-237	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-239	OXA-239	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-24	OXA-24	beta-lactam	cephalosporin;monobactam;penam	antibiotic inactivation
OXA-240	OXA-240	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-241	OXA-241	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-242	OXA-242	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-243	OXA-243	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-244	OXA-244	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-245	OXA-245	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-246	OXA-246	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-247	OXA-247	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-248	OXA-248	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-249	OXA-249	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-25	OXA-25	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-250	OXA-250	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-251	OXA-251	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-252	OXA-252	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-253	OXA-253	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-254	OXA-254	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-255	OXA-255	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-256	OXA-256	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-257	OXA-257	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-258	OXA-258	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-259	OXA-259	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-26	OXA-26	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-260	OXA-260	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-261	OXA-261	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-262	OXA-262	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-263	OXA-263	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-264	OXA-264	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-265	OXA-265	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-266	OXA-266	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-267	OXA-267	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-268	OXA-268	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-269	OXA-269	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-27	OXA-27	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-270	OXA-270	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-271	OXA-271	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-272	OXA-272	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-273	OXA-273	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-274	OXA-274	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-275	OXA-275	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-276	OXA-276	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-277	OXA-277	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-278	OXA-278	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-279	OXA-279	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-28	OXA-28	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-280	OXA-280	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-281	OXA-281	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-282	OXA-282	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-283	OXA-283	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-284	OXA-284	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-285	OXA-285	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-286	OXA-286	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-287	OXA-287	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-288	OXA-288	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-29	OXA-29	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-291	OXA-291	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-292	OXA-292	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-293	OXA-293	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-294	OXA-294	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-295	OXA-295	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-296	OXA-296	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-297	OXA-297	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-298	OXA-298	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-299	OXA-299	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-3	OXA-3	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-300	OXA-300	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-301	OXA-301	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-302	OXA-302	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-303	OXA-303	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-304	OXA-304	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-305	OXA-305	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-306	OXA-306	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-308	OXA-308	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-309	OXA-309	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-31	OXA-31	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-312	OXA-312	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-313	OXA-313	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-314	OXA-314	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-315	OXA-315	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-316	OXA-316	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-317	OXA-317	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-32	OXA-32	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-320	OXA-320	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-322	OXA-322	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-323	OXA-323	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-324	OXA-324	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-325	OXA-325	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-326	OXA-326	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-327	OXA-327	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-328	OXA-328	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-329	OXA-329	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-33	OXA-33	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-330	OXA-330	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-331	OXA-331	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-332	OXA-332	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-333	OXA-333	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-334	OXA-334	beta-lactam	cephalosporin;penam	antibiotic inactivation
OXA-335	OXA-335	beta-lactam	cephalosporin;penam	antibiotic inactivation
